Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
jenkins,jenkins.management,ConfigureLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,AsynchronousAdministrativeMonitor,44.0,43.0,9.0,3.0,0.8888888888888888,0.2
jenkins,jenkins.management,FixThread,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,jenkins.management,CliLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,SystemInfoLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,AdministrativeMonitorsDecorator,35.0,34.0,8.0,3.0,0.875,0.3333333333333333
jenkins,jenkins.management,ShutdownLink,28.0,0.0,8.0,8.0,0.8571428571428571,0.875
jenkins,jenkins.management,ConsoleLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,AdministrativeMonitorsApiData,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,jenkins.management,SystemLogLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,ReloadLink,28.0,0.0,8.0,8.0,0.0,1.0
jenkins,jenkins.management,AdministrativeMonitorsConfiguration,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.management,AdministrativeMonitorsApi,15.0,0.0,6.0,4.0,0.0,0.6666666666666666
jenkins,jenkins.management,StatisticsLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,NodesLink,15.0,0.0,6.0,6.0,0.0,1.0
jenkins,jenkins.management,PluginsLink,21.0,0.0,7.0,7.0,0.0,1.0
jenkins,jenkins.plugins.dynamic_extension_loading,CustomExtensionLoadedViaConstructor,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.plugins.dynamic_extension_loading,CustomPeriodicWork,3.0,0.0,3.0,3.0,0.5,0.6666666666666666
jenkins,jenkins.plugins.dynamic_extension_loading,CustomExtensionLoadedViaListener,0.0,0.0,2.0,2.0,0.0,0.0
jenkins,jenkins.plugins.optional_depender,OptionalDependerExtension,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.plugins.optional_depender,OptionalDepender,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.plugins.dependee,Dependee,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,jenkins.plugins.dependee,DependeeExtensionPoint,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,jenkins.cli,StopBuildsCommandTest,33.0,0.0,4.0,1.0,0.5333333333333333,0.0
jenkins,jenkins.cli,StopBuildsCommand,9.0,8.0,4.0,2.0,0.875,0.4
jenkins,jenkins.cli,SafeRestartCommand,1.0,1.0,2.0,2.0,1.5,1.0
jenkins,benchmarks,BenchmarkTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,benchmarks,SampleBenchmark,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,benchmarks,MyState,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,scripts,BehaviorTest,7.0,4.0,3.0,2.0,0.5,0.4
jenkins,scripts,RootActionImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.pages,SystemConfigurationTestCase,4.0,2.0,2.0,2.0,0.7777777777777777,0.5
jenkins,hudson.pages,PageDecoratorImpl,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.console,UrlAnnotatorTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson.console,ExceptionAnnotationTest,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson.console,ConsoleAnnotatorTest,240.0,204.0,16.0,16.0,0.9468599033816425,0.6666666666666666
jenkins,hudson.console,DemoAnnotatorFactory,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,DemoAnnotator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,ProgressiveLogClient,0.0,0.0,1.0,1.0,0.6000000000000001,0.0
jenkins,hudson.console,StatefulAnnotator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,DollarMark,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.console,JustToIncludeScript,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson.console,JustToIncludeScriptAnnotator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,PollingSCM,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.console,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,AnnotatedLargeTextTest,15.0,9.0,3.0,3.0,0.7916666666666666,0.42857142857142855
jenkins,hudson.console,TestNote,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.console,ConsoleLogFilterTest,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,hudson.console,Impl,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson.console,HyperlinkNoteTest,3.0,0.0,2.0,1.0,0.3333333333333333,0.0
jenkins,hudson.console,ConsoleLogFilter,6.0,0.0,4.0,3.0,0.0,0.75
jenkins,hudson.console,ModelHyperlinkNote,55.0,0.0,11.0,5.0,1.1,0.36363636363636365
jenkins,hudson.console,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,ConsoleAnnotator,20.0,19.0,6.0,5.0,1.0,0.7142857142857143
jenkins,hudson.console,ConsoleAnnotatorAggregator,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.console,UrlAnnotator,1.0,0.0,2.0,2.0,1.25,1.0
jenkins,hudson.console,UrlConsoleAnnotator,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,ConsoleAnnotatorFactory,28.0,0.0,8.0,4.0,0.0,0.5
jenkins,hudson.console,HyperlinkNote,9.0,3.0,3.0,2.0,0.8,0.3333333333333333
jenkins,hudson.console,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,PlainTextConsoleOutputStream,1.0,0.0,2.0,2.0,1.0,0.0
jenkins,hudson.console,LineTransformationOutputStream,39.0,33.0,6.0,3.0,0.8148148148148149,0.3
jenkins,hudson.console,Delegating,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson.console,ConsoleAnnotationDescriptor,36.0,0.0,9.0,5.0,0.0,0.5555555555555556
jenkins,hudson.console,ExpandableDetailsNote,3.0,0.0,2.0,2.0,0.6666666666666666,0.5
jenkins,hudson.console,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson.console,ConsoleAnnotationOutputStream,17.0,0.0,2.0,2.0,0.7708333333333333,0.2222222222222222
jenkins,hudson.console,LineBuffer,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,hudson.console,AnnotatedLargeText,130.0,124.0,14.0,6.0,0.875,0.35294117647058826
jenkins,hudson.console,ConsoleNote,66.0,0.0,12.0,8.0,0.9350649350649352,0.4166666666666667
jenkins,hudson.console,UrlAnnotatorTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson.console,LineTransformationOutputStreamTest,10.0,0.0,5.0,2.0,0.0,0.4
jenkins,hudson,PluginManagerCheckUpdateCenterTest,135.0,134.0,16.0,13.0,0.96875,0.7647058823529411
jenkins,hudson,FailingWith502UpdateCenterAction,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,FailingWithWrongJsonUpdateCenterAction,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,ReturnRightJsonUpdateCenterAction,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,AbstractItemSecurity1114Test,10.0,10.0,5.0,5.0,1.0,1.0
jenkins,hudson,BypassAccess,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,ExtensionListListenerTest,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson,MyExtensionListListener,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,PluginManagerTest,766.0,356.0,18.0,15.0,0.8583333333333334,0.30612244897959184
jenkins,hudson,ReturnPluginJpiAction,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,PluginManagerImpl_for_testUberClassLoaderIsAvailableDuringStart,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson,AlertHandlerImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Security3037UpdateCenter,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,Security3072JpiAction,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,ProcStarterTest,35.0,34.0,8.0,8.0,0.875,0.8888888888888888
jenkins,hudson,TestWrapperDescriptor,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,EchoWrapper,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,DecoratedWrapper,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,EchoBuilder,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,ExtensionListTest,87.0,83.0,11.0,10.0,0.9487179487179488,0.7142857142857143
jenkins,hudson,Animal,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Dog,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Cat,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,FishDescriptor,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Fish,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Tai,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Saba,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Sishamo,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Car,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Toyota,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,ProxyConfigurationTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson,Ping,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,PluginManagerUtil,21.0,0.0,7.0,4.0,0.0,0.5714285714285714
jenkins,hudson,FilePathTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,ProxyConfigurationManagerTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,PluginManagerWhichTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,ExtensionListRjrTest,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson,ClassicPluginStrategyTest,7.0,4.0,3.0,3.0,0.5,0.6
jenkins,hudson,LauncherTest,207.0,183.0,13.0,12.0,0.9047619047619048,0.5454545454545454
jenkins,hudson,QuietLauncher,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,QuietShell,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,QuietBatchFile,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,DescriptorImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,RemotableBuildListener,1.0,0.0,1.0,1.0,0.6875,0.0
jenkins,hudson,ProcStarterCustomizer,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,PluginManagerInstalledGUITest,224.0,217.0,18.0,18.0,0.9365079365079365,0.8181818181818182
jenkins,hudson,InstalledPlugins,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,InstalledPlugin,130.0,124.0,14.0,1.0,0.8125,0.0
jenkins,hudson,ProcTest,20.0,19.0,6.0,2.0,0.9166666666666666,0.2857142857142857
jenkins,hudson,ChannelFiller,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,XMLFileTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,AboutJenkinsTest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,RelativePathTest,14.0,13.0,5.0,5.0,0.9,0.8333333333333334
jenkins,hudson,Model,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DescriptorImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,RootActionImpl,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,DescriptorImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,TcpSlaveAgentListenerTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,ProxyConfigurationManagerGUITest,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,PluginTest,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,CustomPluginManagerTest,53.0,51.0,9.0,6.0,0.9,0.5454545454545454
jenkins,hudson,RuleRunnerImpl,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,CustomPluginManager,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,CustomPluginManager1,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,CustomPluginManager2,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,CustomPluginManager3,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,BadCustomPluginManager,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,HtmlEscapeTest,3.0,3.0,3.0,3.0,1.0,1.0
jenkins,hudson,RootActionImpl,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,ExtensionFinderTest,54.0,53.0,15.0,15.0,1.0222222222222221,0.8181818181818182
jenkins,hudson,FailingExtension,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,InjectingExtension,0.0,0.0,3.0,3.0,0.0,0.0
jenkins,hudson,Foo,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,LegacyInjectingExtension,0.0,0.0,3.0,3.0,0.0,0.0
jenkins,hudson,Foo,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,ModuleImpl,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,BrokenExtension,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,A,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,B,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,X,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,XFace,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Impl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,PluginFirstClassLoader2,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,Proc,557.0,484.0,18.0,15.0,0.946218487394958,0.3611111111111111
jenkins,hudson,LocalProc,123.0,56.0,5.0,2.0,0.8906882591093117,0.0
jenkins,hudson,StdinCopyThread,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,RemoteProc,15.0,9.0,4.0,4.0,0.5,0.5714285714285714
jenkins,hudson,ProcWithJenkins23271Patch,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,PermalinkList,6.0,0.0,4.0,3.0,0.0,0.75
jenkins,hudson,AbortException,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson,ClassicPluginStrategy,450.0,404.0,23.0,8.0,0.9216589861751152,0.15625
jenkins,hudson,DependencyClassLoader,5.0,0.0,1.0,1.0,0.5833333333333334,0.0
jenkins,hudson,ExtensionList,607.0,548.0,21.0,11.0,0.90625,0.2702702702702703
jenkins,hudson,Lock,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Functions,19628.0,19555.0,175.0,139.0,0.9928698752228164,0.6984924623115578
jenkins,hudson,RunUrl,5.0,0.0,1.0,1.0,0.6875,0.0
jenkins,hudson,Tag,2.0,1.0,2.0,1.0,0.6666666666666666,0.0
jenkins,hudson,ThreadSorterBase,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,ThreadGroupMap,1.0,0.0,2.0,2.0,2.0,1.0
jenkins,hudson,ThreadSorter,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,EnvVars,409.0,383.0,19.0,11.0,0.9708222811671088,0.3
jenkins,hudson,OverrideOrderCalculator,29.0,13.0,3.0,3.0,0.875,0.0
jenkins,hudson,TraceResolver,1.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson,VariableReferenceSorter,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,GetEnvVars,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DependencyRunner,4.0,2.0,2.0,2.0,0.6666666666666666,0.5
jenkins,hudson,ProjectRunnable,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,PluginManagerStaplerOverride,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Launcher,6991.0,6479.0,45.0,26.0,0.9539722572509458,0.18699186991869918
jenkins,hudson,ProcStarter,436.0,376.0,5.0,4.0,0.9156327543424317,0.125
jenkins,hudson,LocalLauncher,36.0,0.0,9.0,6.0,0.0,0.4444444444444444
jenkins,hudson,DummyLauncher,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,RemoteLauncher,104.0,88.0,7.0,3.0,0.8933333333333333,0.0
jenkins,hudson,KillTask,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,ProcImpl,9.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson,DecoratedLauncher,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,IOTriplet,0.0,0.0,3.0,3.0,0.0,-1.0
jenkins,hudson,RemoteProcess,6.0,0.0,4.0,4.0,0.0,-1.0
jenkins,hudson,RemoteChannelLaunchCallable,7.0,4.0,3.0,2.0,0.9444444444444444,0.4
jenkins,hudson,Main,10.0,0.0,5.0,1.0,1.1666666666666667,0.0
jenkins,hudson,MarkupText,286.0,194.0,8.0,7.0,0.8253968253968254,0.25
jenkins,hudson,Tag,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson,SubText,68.0,16.0,5.0,2.0,0.6,0.125
jenkins,hudson,FileSystemProvisioner,21.0,0.0,7.0,7.0,1.1666666666666667,1.0
jenkins,hudson,Default,3.0,0.0,3.0,3.0,0.0,1.0
jenkins,hudson,WebAppMain,100.0,95.0,11.0,7.0,0.9365079365079365,0.4
jenkins,hudson,FileAndDescription,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,JenkinsJVMAccess,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,ExtensionPoint,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,Util,5151.0,0.0,102.0,62.0,1.0,0.5882352941176471
jenkins,hudson,AboutJenkins,21.0,0.0,7.0,7.0,0.0,1.0
jenkins,hudson,CloseProofOutputStream,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,ExtensionListListener,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,WorkspaceSnapshot,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,ResponseHeaderFilter,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson,XmlFile,189.0,102.0,8.0,4.0,0.8869565217391304,0.125
jenkins,hudson,Eureka,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Indenter,3.0,0.0,3.0,1.0,0.0,0.0
jenkins,hudson,PluginWrapper,5387.0,4996.0,36.0,12.0,0.9659546061415221,0.10185185185185185
jenkins,hudson,Dependency,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,PluginWrapperAdministrativeMonitor,18.0,8.0,4.0,4.0,0.42857142857142855,0.5
jenkins,hudson,PluginDisableResult,38.0,21.0,2.0,2.0,0.775,0.18181818181818182
jenkins,hudson,URLConnectionDecorator,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,LauncherDecorator,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,PluginStrategy,15.0,0.0,6.0,6.0,0.0,-1.0
jenkins,hudson,ExtensionFinder,1080.0,1032.0,31.0,29.0,0.9468085106382979,0.5208333333333334
jenkins,hudson,DefaultGuiceExtensionAnnotation,6.0,0.0,4.0,4.0,0.0,1.0
jenkins,hudson,GuiceExtensionAnnotation,6.0,6.0,4.0,4.0,1.0,1.0
jenkins,hudson,GuiceFinder,244.0,212.0,11.0,9.0,0.9011857707509882,0.2916666666666667
jenkins,hudson,FaultTolerantScope,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
jenkins,hudson,SezpozModule,12.0,9.0,4.0,2.0,0.7,0.3333333333333333
jenkins,hudson,Sezpoz,25.0,22.0,6.0,3.0,0.7142857142857143,0.375
jenkins,hudson,ProxyConfiguration,1013.0,850.0,16.0,8.0,0.9180555555555555,0.16326530612244897
jenkins,hudson,JenkinsProxySelector,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson,DescriptorImpl,36.0,0.0,9.0,9.0,0.0,1.0
jenkins,hudson,Lookup,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,DNSMultiCast,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,BulkChange,15.0,9.0,3.0,1.0,0.8055555555555557,0.0
jenkins,hudson,AbstractMarkupText,78.0,0.0,13.0,3.0,0.0,0.23076923076923078
jenkins,hudson,LocalPluginManager,10.0,0.0,5.0,5.0,1.25,0.6
jenkins,hudson,TcpSlaveAgentListener,156.0,141.0,11.0,7.0,0.9090909090909091,0.2631578947368421
jenkins,hudson,ConnectionHandler,0.0,0.0,1.0,1.0,0.4444444444444445,0.0
jenkins,hudson,PingAgentProtocol,3.0,0.0,2.0,2.0,0.3333333333333333,0.5
jenkins,hudson,ConnectionFromCurrentPeer,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,ExtensionListView,231.0,0.0,22.0,22.0,0.0,1.0
jenkins,hudson,DescriptorExtensionList,221.0,211.0,18.0,11.0,0.8730158730158729,0.36363636363636365
jenkins,hudson,PluginManager,9130.0,8669.0,77.0,53.0,0.9703933747412008,0.3237410071942446
jenkins,hudson,UpdateCenterProxy,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,PluginCopier,1.0,0.0,2.0,2.0,0.0,-1.0
jenkins,hudson,FileUploadPluginCopier,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,UrlPluginCopier,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
jenkins,hudson,MetadataCache,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,UberClassLoader,17.0,6.0,3.0,3.0,0.6428571428571429,0.375
jenkins,hudson,FailedPlugin,0.0,0.0,1.0,1.0,0.33333333333333326,0.0
jenkins,hudson,PluginInstanceStore,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,PluginCycleDependenciesMonitor,2.0,1.0,2.0,2.0,0.75,0.6666666666666666
jenkins,hudson,PluginUpdateMonitor,13.0,5.0,3.0,3.0,0.611111111111111,0.42857142857142855
jenkins,hudson,PluginUpdateInfo,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,PluginDeprecationMonitor,3.0,0.0,3.0,2.0,0.0,0.6666666666666666
jenkins,hudson,StructuredForm,1.0,0.0,2.0,2.0,0.0,1.0
jenkins,hudson,ProxyConfigurationManager,6.0,0.0,4.0,3.0,0.0,0.75
jenkins,hudson,FeedAdapter,15.0,0.0,6.0,6.0,0.0,-1.0
jenkins,hudson,Plugin,117.0,114.0,14.0,8.0,0.9555555555555556,0.5
jenkins,hudson,DummyImpl,0.0,0.0,0.0,0.0,0.0,-1.0
jenkins,hudson,ExpressionFactory2,195.0,180.0,13.0,13.0,0.9199999999999999,0.6190476190476191
jenkins,hudson,JexlExpression,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson,JellyJexlContext,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,JellyMap,77.0,76.0,12.0,11.0,0.9166666666666666,0.8461538461538461
jenkins,hudson,ExtensionComponent,3.0,0.0,1.0,1.0,0.5555555555555556,0.0
jenkins,hudson,FilePath,37529.0,31987.0,112.0,63.0,0.9917768055523742,0.09183673469387756
jenkins,hudson,UnzipRemote,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,UnzipLocal,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,UntarRemote,0.0,0.0,1.0,1.0,0.5,0.0
jenkins,hudson,UntarLocal,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson,UnzipFrom,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,Absolutize,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,HasSymlink,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson,SymlinkRetainingFileFilter,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson,SymlinkTo,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson,ReadLink,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,UntarFrom,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson,Unpack,0.0,0.0,1.0,1.0,-0.0,0.0
jenkins,hudson,FileCallable,0.0,0.0,1.0,1.0,0.0,-1.0
jenkins,hudson,FileCallableWrapperFactory,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,AbstractInterceptorCallableWrapper,7.0,4.0,3.0,1.0,0.875,0.0
jenkins,hudson,CallableWith,0.0,0.0,1.0,1.0,0.75,0.0
jenkins,hudson,ToURI,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Mkdirs,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DeleteSuffixesRecursive,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DeleteRecursive,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DeleteContents,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,CreateTempFile,0.0,0.0,1.0,1.0,0.6666666666666667,0.0
jenkins,hudson,CreateTextTempFile,0.0,0.0,1.0,1.0,0.3999999999999999,0.0
jenkins,hudson,CreateTempDir,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,Delete,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Exists,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,LastModified,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Touch,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,SetLastModified,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,IsDirectory,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Length,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,GetFreeDiskSpace,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,GetTotalDiskSpace,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,GetUsableDiskSpace,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,Chmod,0.0,0.0,1.0,1.0,1.0,0.0
jenkins,hudson,Mode,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,DirectoryFilter,0.0,0.0,1.0,1.0,0.0,0.0
jenkins,hudson,ListFilter,0.0,0.0,1.0,1.0,1.0,0.0
